Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2021,2,2,-1.0,-9.5,-5.3,0.0,0.0,0.0
2021,2,3,1.0,-7.0,-3.0,0.0,0.0,0.0
2021,2,4,-0.30000000000000004,-8.3,-4.3,0.0,0.16,0.12
2021,2,5,-1.6,-9.6,-5.6,0.0,0.32,0.24
2021,2,6,-2.9000000000000004,-10.9,-6.9,0.0,0.48,0.36
2021,2,7,-4.2,-12.2,-8.2,0.0,0.64,0.48
2021,2,8,-5.5,-13.5,-9.5,0.0,0.8,0.6
2021,2,9,-2.0,-10.5,-6.3,0.0,0.0,0.0
2021,2,10,-5.0,-12.5,-8.8,0.0,0.0,0.0
2021,2,11,-3.5,-9.5,-6.5,0.0,0.2,0.2
2021,2,12,-7.5,-15.0,-11.3,0.0,0.0,0.0
2021,2,13,-9.0,-14.5,-11.8,0.0,3.4,2.2
2021,2,14,-2.5,-16.0,-9.3,0.0,0.0,0.0
2021,2,15,-3.0,-9.0,-6.0,0.0,10.0,15.2
2021,2,16,-7.5,-11.0,-9.3,0.0,4.0,0.4
2021,2,17,-3.0,-18.0,-10.5,0.0,0.0,0.0
2021,2,18,-3.0,-9.5,-6.3,0.0,7.8,4.6
2021,2,19,-2.0,-7.0,-4.5,0.0,0.0,0.0
2021,2,20,-2.0,-7.0,-4.5,0.0,1.4,0.6
2021,2,21,0.0,-15.5,-7.8,0.0,5.0,5.2
2021,2,22,4.0,-5.0,-0.5,0.0,0.6,0.6
2021,2,23,4.5,-1.0,1.8,0.0,0.0,0.0
2021,2,24,9.0,-3.0,3.0,0.0,0.0,0.0
2021,2,25,1.5,-4.5,-1.5,0.0,0.0,0.0
2021,2,26,5.0,-8.5,-1.8,6.2,0.0,6.2
2021,2,27,6.0,-2.5,1.8,0.4,0.0,0.4
2021,2,28,6.0,-4.0,1.0,0.6,0.0,0.6
2021,3,1,0.0,-5.5,-2.8,0.0,0.0,0.0
2021,3,2,1.0,-15.0,-7.0,0.0,0.0,0.0
2021,3,3,1.1666666666666667,-13.5,-6.166666666666667,0.0,0.0,0.0
2021,3,4,1.3333333333333333,-12.0,-5.333333333333333,0.0,0.0,0.0
2021,3,5,1.5,-10.5,-4.5,0.0,0.0,0.0
2021,3,6,-1.5,-8.0,-4.8,0.0,0.0,0.0
2021,3,7,-0.5,-11.5,-6.0,0.0,0.0,0.0
2021,3,8,8.5,-11.5,-1.5,0.0,0.0,0.0
2021,3,9,11.5,-1.0,5.3,0.0,0.0,0.0
2021,3,10,16.5,-1.0,7.8,0.0,0.0,0.0
2021,3,11,20.0,10.5,15.3,1.0,0.0,1.0
2021,3,12,11.5,-1.5,5.0,0.0,0.0,0.0
2021,3,13,6.5,-8.0,-0.8,0.0,0.0,0.0
2021,3,14,2.5,-1.0,0.8,0.0,0.0,0.0
2021,3,15,0.5,-9.5,-4.5,0.0,0.0,0.0
2021,3,16,3.0,-5.0,-1.0,0.0,0.0,0.0
2021,3,17,11.0,0.0,5.5,0.4,0.0,0.4
2021,3,18,7.5,1.0,4.3,0.0,0.0,0.0
2021,3,19,6.0,-6.0,0.0,0.0,0.0,0.0
2021,3,20,15.0,-6.0,4.5,0.0,0.0,0.0
2021,3,21,16.5,-4.0,6.3,0.0,0.0,0.0
2021,3,22,19.0,-3.0,8.0,0.0,0.0,0.0
2021,3,23,18.5,-1.0,8.8,0.0,0.0,0.0
2021,3,24,17.0,6.5,11.8,0.4,0.0,0.4
2021,3,25,21.5,2.5,12.0,32.4,0.0,32.4
2021,3,26,10.0,4.5,7.3,2.8,0.0,2.8
2021,3,27,9.0,2.5,5.8,0.0,0.0,0.0
2021,3,28,10.0,3.5,6.8,6.0,0.0,6.0
2021,3,29,8.5,-1.5,3.5,0.0,0.0,0.0
2021,3,30,19.5,-2.0,8.8,0.0,0.0,0.0
2021,3,31,11.5,5.5,8.5,0.0,0.0,0.0
2021,4,1,3.0,-3.0,0.0,0.0,0.0,0.0
2021,4,2,4.5,-5.5,-0.5,0.0,0.0,0.0
2021,4,3,10.0,-7.0,1.5,0.0,0.0,0.0
2021,4,4,16.5,-2.0,7.3,0.0,0.0,0.0
2021,4,5,15.0,1.0,8.0,0.0,0.0,0.0
2021,4,6,14.5,1.5,8.0,1.0,0.0,1.0
2021,4,7,18.0,4.0,11.0,0.0,0.0,0.0
2021,4,8,20.5,8.0,14.3,0.4,0.0,0.4
2021,4,9,19.0,10.0,14.5,0.0,0.0,0.0
2021,4,10,21.0,7.5,14.3,2.0,0.0,2.0
2021,4,11,16.5,11.5,14.0,17.6,0.0,17.6
2021,4,12,9.0,7.0,8.0,6.2,0.0,6.2
2021,4,13,16.5,7.0,11.8,0.0,0.0,0.0
2021,4,14,16.5,4.0,10.3,0.0,0.0,0.0
2021,4,15,8.0,3.5,5.8,0.2,0.0,0.2
2021,4,16,10.0,3.5,6.8,1.0,0.0,1.0
2021,4,17,13.5,2.5,8.0,0.0,0.0,0.0
2021,4,18,15.0,2.0,8.5,3.2,0.0,3.2
2021,4,19,17.0,-1.0,8.0,2.0,0.0,2.0
2021,4,20,5.0,1.5,3.3,0.0,3.8,4.4
2021,4,21,9.666666666666668,0.6666666666666666,5.2,0.0,2.533333333333333,2.9333333333333336
2021,4,22,14.333333333333334,-0.16666666666666674,7.1,0.0,1.2666666666666666,1.4666666666666668
2021,4,23,19.0,-1.0,9.0,0.0,0.0,0.0
2021,4,24,18.0,6.5,12.3,1.2,0.0,1.2
2021,4,25,11.5,5.5,8.5,0.0,0.0,0.0
2021,4,26,11.5,-1.5,5.0,1.4,0.0,1.4
2021,4,27,13.5,4.0,8.8,3.0,0.0,3.0
2021,4,28,18.0,7.0,12.5,4.4,0.0,4.4
2021,4,29,11.0,8.0,9.5,12.6,0.0,12.6
2021,4,30,8.5,4.5,6.5,0.0,0.0,0.0
2021,5,1,13.5,0.0,6.8,0.0,0.0,0.0
2021,5,2,17.0,5.5,11.3,0.4,0.0,0.4
2021,5,3,14.0,9.0,11.5,4.0,0.0,4.0
2021,5,4,12.0,8.0,10.0,4.4,0.0,4.4
2021,5,5,12.5,7.5,10.0,0.0,0.0,0.0
2021,5,6,15.0,2.0,8.5,0.0,0.0,0.0
2021,5,7,12.5,5.0,8.8,0.0,0.0,0.0
2021,5,8,16.0,0.0,8.0,0.0,0.0,0.0
2021,5,9,13.0,1.0,7.0,0.0,0.0,0.0
2021,5,10,14.5,2.0,8.3,0.0,0.0,0.0
2021,5,11,11.0,2.0,6.5,0.0,0.0,0.0
2021,5,12,17.5,5.0,11.3,0.0,0.0,0.0
2021,5,13,21.0,5.5,13.3,0.0,0.0,0.0
2021,5,14,23.0,3.0,13.0,0.0,0.0,0.0
2021,5,15,22.5,4.0,13.3,0.0,0.0,0.0
2021,5,16,24.0,7.5,15.8,0.0,0.0,0.0
2021,5,17,24.5,6.0,15.3,0.0,0.0,0.0
2021,5,18,27.5,8.0,17.8,0.0,0.0,0.0
2021,5,19,29.0,10.5,19.8,0.0,0.0,0.0
2021,5,20,30.5,14.0,22.3,0.0,0.0,0.0
2021,5,21,32.0,13.5,22.8,0.0,0.0,0.0
2021,5,22,32.0,13.0,22.55,0.0,0.0,0.0
2021,5,23,32.0,12.5,22.3,0.0,0.0,0.0
2021,5,24,32.0,12.0,22.05,0.0,0.0,0.0
2021,5,25,32.0,11.5,21.8,0.0,0.0,0.0
2021,5,26,25.0,20.0,22.5,0.6,0.0,0.6
2021,5,27,18.0,7.5,12.8,1.2,0.0,1.2
2021,5,28,10.5,1.5,6.0,9.2,0.2,9.4
2021,5,29,17.5,2.0,9.8,0.0,0.0,0.0
2021,5,30,20.5,3.0,11.8,0.0,0.0,0.0
2021,5,31,24.0,3.5,13.8,0.0,0.0,0.0
2021,6,1,26.0,13.5,19.8,0.0,0.0,0.0
2021,6,2,26.0,9.0,17.5,7.8,0.0,7.8
2021,6,3,23.0,14.5,18.8,0.0,0.0,0.0
2021,6,4,27.5,13.5,20.5,0.0,0.0,0.0
2021,6,5,29.166666666666668,15.0,22.1,0.8666666666666667,0.0,0.8666666666666667
2021,6,6,30.833333333333332,16.5,23.7,1.7333333333333334,0.0,1.7333333333333334
2021,6,7,32.5,18.0,25.3,2.6,0.0,2.6
2021,6,8,27.0,21.0,24.0,4.6,0.0,4.6
2021,6,9,30.5,19.5,25.0,0.6,0.0,0.6
2021,6,10,25.0,17.0,21.0,0.0,0.0,0.0
2021,6,11,26.5,16.0,21.3,0.0,0.0,0.0
2021,6,12,26.5,15.0,20.8,0.3,0.0,0.3
2021,6,13,29.5,16.5,23.0,2.1,0.0,2.1
2021,6,14,23.5,15.0,19.3,13.0,0.0,13.0
2021,6,15,22.0,15.0,18.5,0.0,0.0,0.0
2021,6,16,21.5,7.5,14.5,0.0,0.0,0.0
2021,6,17,26.5,7.0,16.8,0.6,0.0,0.6
2021,6,18,25.0,14.5,19.8,9.8,0.0,9.8
2021,6,19,30.5,15.5,23.0,0.0,0.0,0.0
2021,6,20,28.5,12.5,20.5,3.0,0.0,3.0
2021,6,21,29.0,18.5,23.8,1.4,0.0,1.4
2021,6,22,19.0,10.0,14.5,0.0,0.0,0.0
2021,6,23,24.5,7.0,15.8,0.0,0.0,0.0
2021,6,24,28.0,15.0,21.5,0.0,0.0,0.0
2021,6,25,25.0,19.5,22.3,21.6,0.0,21.6
2021,6,26,27.5,18.5,23.0,0.2,0.0,0.2
2021,6,27,31.0,22.5,26.8,0.0,0.0,0.0
2021,6,28,32.0,22.5,27.3,0.8,0.0,0.8
2021,6,29,33.0,20.5,26.8,3.6,0.0,3.6
2021,6,30,28.0,21.0,24.5,0.4,0.0,0.4
2021,7,1,27.0,17.0,22.0,0.0,0.0,0.0
2021,7,2,25.5,15.5,20.5,0.2,0.0,0.2
2021,7,3,26.5,13.0,19.8,0.0,0.0,0.0
2021,7,4,26.5,15.5,21.0,0.0,0.0,0.0
2021,7,5,32.0,15.0,23.5,13.0,0.0,13.0
2021,7,6,32.5,21.0,26.8,5.4,0.0,5.4
2021,7,7,20.5,16.0,18.3,1.4,0.0,1.4
2021,7,8,19.0,14.0,16.5,20.2,0.0,20.2
2021,7,9,23.0,17.5,20.3,0.0,0.0,0.0
2021,7,10,26.0,12.0,19.0,0.0,0.0,0.0
2021,7,11,22.5,14.0,18.3,0.6,0.0,0.6
2021,7,12,25.5,18.5,22.0,0.0,0.0,0.0
2021,7,13,29.0,19.0,24.0,10.0,0.0,10.0
2021,7,14,30.0,19.5,24.8,0.0,0.0,0.0
2021,7,15,30.0,18.5,24.3,8.8,0.0,8.8
2021,7,16,30.0,18.625,24.35,6.6000000000000005,0.0,6.6000000000000005
2021,7,17,30.0,18.75,24.4,4.4,0.0,4.4
2021,7,18,30.0,18.875,24.45,2.2,0.0,2.2
2021,7,19,30.0,19.0,24.5,0.0,0.0,0.0
2021,7,20,30.5,17.5,24.0,0.4,0.0,0.4
2021,7,21,25.5,14.5,20.0,0.0,0.0,0.0
2021,7,22,26.5,12.5,19.5,0.0,0.0,0.0
2021,7,23,27.5,11.5,19.5,0.0,0.0,0.0
2021,7,24,24.0,13.5,18.8,11.5,0.0,11.5
2021,7,25,31.0,16.5,23.8,0.0,0.0,0.0
2021,7,26,32.0,15.0,23.5,0.0,0.0,0.0
2021,7,27,26.0,15.0,20.5,4.6,0.0,4.6
2021,7,28,26.5,16.5,21.5,0.0,0.0,0.0
2021,7,29,25.5,15.0,20.3,13.6,0.0,13.6
2021,7,30,20.5,15.0,17.8,0.0,0.0,0.0
2021,7,31,22.0,10.0,16.0,0.0,0.0,0.0
2021,8,1,22.0,15.5,18.8,0.4,0.0,0.4
2021,8,2,25.0,14.0,19.5,0.0,0.0,0.0
2021,8,3,28.5,11.0,19.8,0.0,0.0,0.0
2021,8,4,29.0,13.0,21.0,0.0,0.0,0.0
2021,8,5,30.0,13.5,21.8,0.0,0.0,0.0
2021,8,6,30.0,14.5,22.3,0.0,0.0,0.0
2021,8,7,30.5,18.0,24.3,2.6,0.0,2.6
2021,8,8,28.0,17.5,22.8,0.0,0.0,0.0
2021,8,9,32.5,19.0,25.8,0.7,0.0,0.7
2021,8,10,28.0,22.5,25.3,2.9,0.0,2.9
2021,8,11,33.5,21.0,27.3,2.6,0.0,2.6
2021,8,12,32.0,21.5,26.8,0.0,0.0,0.0
2021,8,13,31.0,21.0,26.0,0.2,0.0,0.2
2021,8,14,25.5,15.5,20.5,0.0,0.0,0.0
2021,8,15,25.5,10.5,18.0,0.0,0.0,0.0
2021,8,16,25.5,11.5,18.5,0.0,0.0,0.0
2021,8,17,29.0,19.5,24.3,0.0,0.0,0.0
2021,8,18,28.5,19.0,23.8,0.0,0.0,0.0
2021,8,19,31.5,19.0,25.3,0.0,0.0,0.0
2021,8,20,32.0,16.5,24.3,0.0,0.0,0.0
2021,8,21,31.5,21.5,26.5,0.0,0.0,0.0
2021,8,22,31.5,19.0,25.3,0.0,0.0,0.0
2021,8,23,32.5,21.5,27.0,0.0,0.0,0.0
2021,8,24,33.0,17.5,25.3,0.0,0.0,0.0
2021,8,25,33.0,20.0,26.5,0.0,0.0,0.0
2021,8,26,34.0,20.5,27.3,13.8,0.0,13.8
2021,8,27,27.5,20.0,23.8,0.0,0.0,0.0
2021,8,28,29.75,20.0,24.9,2.8,0.0,2.8
2021,8,29,32.0,20.0,26.0,5.6,0.0,5.6
2021,8,30,29.5,20.5,25.0,0.0,0.0,0.0
2021,8,31,26.0,16.5,21.3,0.0,0.0,0.0
2021,9,1,26.5,15.0,20.8,0.0,0.0,0.0
2021,9,2,21.0,11.5,16.3,0.0,0.0,0.0
2021,9,3,23.5,10.0,16.8,0.0,0.0,0.0
2021,9,4,26.0,10.5,18.3,10.8,0.0,10.8
2021,9,5,26.5,17.5,22.0,6.0,0.0,6.0
2021,9,6,23.5,13.5,18.5,0.0,0.0,0.0
2021,9,7,26.0,10.5,18.3,34.0,0.0,34.0
2021,9,8,25.5,16.0,20.8,0.0,0.0,0.0
2021,9,9,21.5,13.0,17.3,0.0,0.0,0.0
2021,9,10,23.5,11.5,17.5,0.0,0.0,0.0
2021,9,11,26.0,10.5,18.3,0.0,0.0,0.0
2021,9,12,25.0,19.0,22.0,2.0,0.0,2.0
2021,9,13,24.0,11.0,17.5,3.0,0.0,3.0
2021,9,14,27.0,13.5,20.3,22.8,0.0,22.8
2021,9,15,23.0,15.5,19.3,0.0,0.0,0.0
2021,9,16,24.0,12.0,18.0,0.0,0.0,0.0
2021,9,17,26.5,12.5,19.5,0.0,0.0,0.0
2021,9,18,25.0,16.5,20.8,0.0,0.0,0.0
2021,9,19,22.5,8.5,15.5,0.0,0.0,0.0
2021,9,20,24.0,9.5,16.8,0.0,0.0,0.0
2021,9,21,26.0,19.0,22.5,23.2,0.0,23.2
2021,9,22,16.5,15.0,15.8,47.2,0.0,47.2
2021,9,23,20.0,11.5,15.8,1.9,0.0,1.9
2021,9,24,16.0,10.5,13.3,0.0,0.0,0.0
2021,9,25,21.0,7.0,14.0,3.0,0.0,3.0
2021,9,26,19.5,6.0,12.8,4.8,0.0,4.8
2021,9,27,24.5,13.0,18.8,0.0,0.0,0.0
2021,9,28,18.0,9.0,13.5,0.0,0.0,0.0
2021,9,29,21.0,7.0,14.0,0.0,0.0,0.0
2021,9,30,15.5,7.0,11.3,0.0,0.0,0.0
2021,10,1,21.0,5.5,13.3,0.0,0.0,0.0
2021,10,2,19.5,8.333333333333334,13.966666666666667,1.9333333333333333,0.0,1.9333333333333333
2021,10,3,18.0,11.166666666666668,14.633333333333335,3.8666666666666667,0.0,3.8666666666666667
2021,10,4,16.5,14.0,15.3,5.8,0.0,5.8
2021,10,5,18.0,14.0,16.0,0.0,0.0,0.0
2021,10,6,18.833333333333332,13.833333333333334,16.333333333333332,0.39999999999999997,0.0,0.39999999999999997
2021,10,7,19.666666666666668,13.666666666666666,16.666666666666668,0.7999999999999999,0.0,0.7999999999999999
2021,10,8,20.5,13.5,17.0,1.2,0.0,1.2
2021,10,9,19.5,16.5,18.0,5.4,0.0,5.4
2021,10,10,22.5,15.5,19.0,0.2,0.0,0.2
2021,10,11,24.0,15.0,19.5,0.0,0.0,0.0
2021,10,12,23.5,14.0,18.8,0.0,0.0,0.0
2021,10,13,22.0,15.5,18.8,0.0,0.0,0.0
2021,10,14,23.0,12.5,17.8,1.6,0.0,1.6
2021,10,15,19.5,16.0,17.8,9.0,0.0,9.0
2021,10,16,15.0,12.5,13.8,1.0,0.0,1.0
2021,10,17,15.5,8.0,11.8,0.2,0.0,0.2
2021,10,18,13.5,6.5,10.0,0.0,0.0,0.0
2021,10,19,21.5,2.5,12.0,0.0,0.0,0.0
2021,10,20,19.0,11.5,15.3,2.0,0.0,2.0
2021,10,21,17.5,11.5,14.5,2.4,0.0,2.4
2021,10,22,17.166666666666668,8.0,12.6,5.066666666666666,0.0,5.066666666666666
2021,10,23,16.833333333333332,4.5,10.700000000000001,7.7333333333333325,0.0,7.7333333333333325
2021,10,24,16.5,1.0,8.8,10.4,0.0,10.4
2021,10,25,8.5,6.5,7.5,13.4,0.0,13.4
2021,10,26,14.5,4.5,9.5,4.4,0.0,4.4
2021,10,27,17.0,7.0,12.0,0.0,0.0,0.0
2021,10,28,11.0,3.0,7.0,0.0,0.0,0.0
2021,10,29,12.5,6.0,9.3,18.4,0.0,18.4
2021,10,30,9.5,7.0,8.3,6.0,0.0,6.0
2021,10,31,15.5,8.0,11.8,0.2,0.0,0.2
2021,11,1,10.5,4.5,7.5,0.0,0.0,0.0
2021,11,2,13.5,0.5,7.0,0.2,0.0,0.2
2021,11,3,7.0,0.0,3.5,0.0,0.0,0.0
2021,11,4,8.75,-2.0,3.4,0.0,0.0,0.0
2021,11,5,10.5,-4.0,3.3,0.0,0.0,0.0
2021,11,6,12.0,-3.5,4.3,0.0,0.0,0.0
2021,11,7,17.0,-1.0,8.0,0.0,0.0,0.0
2021,11,8,18.0,0.5,9.3,0.0,0.0,0.0
2021,11,9,13.5,5.5,9.5,6.9,0.0,6.9
2021,11,10,13.0,0.0,6.5,0.0,0.0,0.0
2021,11,11,12.0,1.0,6.5,1.0,0.0,1.0
2021,11,12,9.75,2.0,5.9,0.5,0.0,0.5
2021,11,13,7.5,3.0,5.3,0.0,0.0,0.0
2021,11,14,5.5,1.5,3.5,9.2,0.0,9.2
2021,11,15,5.0,0.0,2.5,0.2,0.0,0.2
2021,11,16,7.0,-2.0,2.5,0.0,0.0,0.0
2021,11,17,17.0,-1.0,8.0,1.2,0.0,1.2
2021,11,18,8.0,5.0,6.5,0.0,0.0,0.0
2021,11,19,5.5,0.5,3.0,0.0,0.0,0.0
2021,11,20,5.5,-3.5,1.0,0.0,0.0,0.0
2021,11,21,7.5,-2.5,2.5,5.6,0.0,5.6
2021,11,22,2.5,-1.5,0.5,0.2,0.0,0.2
2021,11,23,3.5,-5.0,-0.8,0.0,0.0,0.0
2021,11,24,8.0,-5.5,1.3,6.2,0.0,6.2
2021,11,25,7.0,4.5,5.8,2.8,0.0,2.8
2021,11,26,0.0,-2.0,-1.0,0.0,0.0,0.0
2021,11,27,1.5,-5.5,-2.0,0.0,6.4,2.8
2021,11,28,0.0,-3.0,-1.5,0.0,5.0,2.8
2021,11,29,0.5,-9.0,-4.3,0.0,0.2,0.2
2021,11,30,3.0,-6.5,-1.8,0.0,0.0,0.0
2021,12,1,2.8333333333333335,-4.666666666666667,-0.9333333333333333,0.0,0.0,0.0
2021,12,2,2.6666666666666665,-2.8333333333333335,-0.06666666666666665,0.0,0.0,0.0
2021,12,3,2.5,-1.0,0.8,0.0,0.0,0.0
2021,12,4,5.0,-1.0,2.0,0.0,0.0,0.0
2021,12,5,10.0,-2.0,4.0,19.2,0.0,19.2
2021,12,6,10.5,-0.5,5.0,0.8,1.0,1.0
2021,12,7,11.0,-1.625,4.7,5.699999999999999,0.75,5.85
2021,12,8,11.5,-2.75,4.4,10.6,0.5,10.7
2021,12,9,12.0,-3.875,4.1,15.5,0.25,15.549999999999999
2021,12,10,12.5,-5.0,3.8,20.4,0.0,20.4
2021,12,11,18.0,-1.0,8.5,0.2,0.0,0.2
2021,12,12,13.75,0.25,7.0,0.1,0.0,0.1
2021,12,13,9.5,1.5,5.5,0.0,0.0,0.0
2021,12,14,7.0,-1.5,2.8,1.2,0.0,1.2
2021,12,15,12.5,1.5,7.0,0.2,0.0,0.2
2021,12,16,8.166666666666668,0.0,4.066666666666666,0.13333333333333336,2.3333333333333335,2.8666666666666667
2021,12,17,3.833333333333334,-1.5,1.1333333333333329,0.06666666666666668,4.666666666666667,5.533333333333333
2021,12,18,-0.5,-3.0,-1.8,0.0,7.0,8.2
2021,12,19,-2.0,-6.0,-4.0,0.0,0.0,0.0
2021,12,20,-1.3333333333333335,-5.166666666666667,-3.2666666666666666,0.0,0.0,0.0
2021,12,21,-0.6666666666666667,-4.333333333333333,-2.533333333333333,0.0,0.0,0.0
2021,12,22,0.0,-3.5,-1.8,0.0,0.0,0.0
2021,12,23,0.75,-3.375,-1.35,0.0,0.1,0.05
2021,12,24,1.5,-3.25,-0.9,0.0,0.2,0.1
2021,12,25,2.25,-3.125,-0.44999999999999996,0.0,0.30000000000000004,0.15000000000000002
2021,12,26,3.0,-3.0,0.0,0.0,0.4,0.2
2021,12,27,3.0,-6.0,-1.5,0.0,2.0,2.0
2021,12,28,2.0,-3.0,-0.5,0.0,0.4,1.0
2021,12,29,2.0,-1.0,0.5,0.0,0.0,0.0
2021,12,30,2.0,-1.0,0.5,0.0,0.0,0.0
2021,12,31,6.5,-2.0,2.3,0.2,0.0,0.2
2022,1,1,4.0,1.0,2.5,0.0,3.0,3.0
2022,1,2,-6.0,-8.0,-7.0,0.0,1.0,1.0
2022,1,3,-4.0,-16.5,-10.3,0.0,0.0,0.0
2022,1,4,4.0,-10.0,-3.0,0.0,0.0,0.0
2022,1,5,3.5,-3.5,0.0,1.2,0.0,1.2
2022,1,6,-3.0,-7.5,-5.3,0.0,0.2,0.2
2022,1,7,-7.0,-13.0,-10.0,0.0,0.0,0.0
2022,1,8,2.5,-16.0,-6.8,0.0,0.0,0.0
2022,1,9,3.5,-4.5,-0.5,0.0,0.0,0.0
2022,1,10,-9.0,-10.0,-9.5,0.0,0.0,0.0
2022,1,11,-8.625,-10.625,-9.625,0.0,0.0,0.0
2022,1,12,-8.25,-11.25,-9.75,0.0,0.0,0.0
2022,1,13,-7.875,-11.875,-9.875,0.0,0.0,0.0
2022,1,14,-7.5,-12.5,-10.0,0.0,0.0,0.0
2022,1,15,-12.5,-22.0,-17.3,0.0,0.0,0.0
2022,1,16,-3.0,-18.5,-10.8,0.0,31.0,31.0
2022,1,17,-3.5,-6.0,-4.8,0.0,14.4,10.0
2022,1,18,3.0,-12.0,-4.5,0.0,1.2,1.2
2022,1,19,-0.6666666666666665,-16.666666666666668,-8.666666666666668,0.0,0.8,0.8
2022,1,20,-4.333333333333333,-21.333333333333336,-12.833333333333334,0.0,0.4,0.4
2022,1,21,-8.0,-26.0,-17.0,0.0,0.0,0.0
2022,1,22,-4.5,-21.5,-13.0,0.0,0.0,0.0
2022,1,23,-5.333333333333333,-18.333333333333332,-11.833333333333334,0.0,0.0,0.0
2022,1,24,-6.166666666666667,-15.166666666666668,-10.666666666666666,0.0,0.0,0.0
2022,1,25,-7.0,-12.0,-9.5,0.0,0.0,0.0
2022,1,26,-8.0,-19.5,-13.8,0.0,0.0,0.0
2022,1,27,-4.0,-16.5,-10.3,0.0,0.0,0.0
2022,1,28,-11.0,-18.5,-14.8,0.0,0.0,0.0
2022,1,29,-10.0,-22.0,-16.0,0.0,0.0,0.0
2022,1,30,-4.5,-20.5,-12.5,0.0,0.0,0.0
2022,1,31,0.0,-7.0,-3.5,0.0,0.0,0.0
2022,2,1,4.5,-12.5,-4.0,0.0,0.0,0.0
2022,2,2,4.0,-1.0,1.5,4.2,5.0,13.4
2022,2,3,-5.5,-9.0,-7.3,0.0,3.0,4.8
2022,2,4,-9.0,-14.0,-11.5,0.0,0.0,0.0
2022,2,5,-5.5,-16.0,-10.8,0.0,0.0,0.0
2022,2,6,1.0,-15.5,-7.3,0.0,0.0,0.0
2022,2,7,4.0,-4.0,0.0,0.0,0.0,0.0
2022,2,8,-0.5,-4.0,-2.3,0.0,0.0,0.0
2022,2,9,7.0,-10.0,-1.5,0.0,0.0,0.0
2022,2,10,2.0,0.0,1.0,0.0,0.0,0.0
2022,2,11,3.5,-2.0,0.8,0.0,0.0,0.0
2022,2,12,-5.0,-8.5,-6.8,0.0,0.0,0.0
2022,2,13,-8.5,-18.0,-13.3,0.0,0.0,0.0
2022,2,14,-8.0,-18.0,-13.0,0.0,0.0,0.0
2022,2,15,-1.0,-13.0,-7.0,0.0,0.0,0.0
2022,2,16,10.5,-6.5,2.0,0.0,0.0,0.0
2022,2,17,5.5,-0.5,2.5,3.6,16.4,20.0
2022,2,18,-5.5,-13.0,-9.3,0.0,2.0,2.4
2022,2,19,-5.5,-9.0,-7.3,0.0,1.0,0.4
2022,2,20,7.0,-11.5,-2.3,0.0,0.0,0.0
2022,2,21,6.0,-0.5,2.8,0.0,0.0,0.0
2022,2,22,9.0,-2.0,3.5,5.8,0.0,5.8
2022,2,23,-3.5,-8.0,-5.8,0.0,0.0,0.0
2022,2,24,-5.0,-13.0,-9.0,0.0,1.0,4.0
2022,2,25,-5.5,-11.0,-8.3,0.0,1.0,1.4
2022,2,26,-1.5,-15.5,-8.5,0.0,0.0,0.0
2022,2,27,1.5,-5.5,-2.0,0.0,0.0,0.0
2022,2,28,-1.5,-16.0,-8.8,0.0,0.0,0.0
2022,3,1,5.0,-7.5,-1.3,0.0,0.0,0.0
2022,3,2,2.5,-4.5,-1.0,0.0,0.2,0.8
2022,3,3,-4.5,-11.0,-7.8,0.0,0.0,0.0
2022,3,4,1.0,-11.5,-5.3,0.0,0.0,0.0
2022,3,5,9.5,-6.0,1.8,1.6,0.0,1.6
2022,3,6,15.5,-0.5,7.5,2.2,0.0,2.2
2022,3,7,1.5,-0.5,0.5,2.8,1.4,5.2
2022,3,8,2.5,-4.0,-0.8,0.0,0.0,0.0
2022,3,9,5.5,-5.0,0.3,0.0,0.0,0.0
2022,3,10,4.5,-3.0,0.8,0.0,1.0,1.0
2022,3,11,-0.5,-4.0,-2.3,0.0,3.0,3.0
2022,3,12,-4.0,-7.5,-5.8,0.0,0.0,0.0
2022,3,13,0.0,-10.5,-5.3,0.0,1.2,0.6
2022,3,14,7.0,-8.0,-0.5,0.0,1.0,1.0
2022,3,15,2.0,0.0,1.0,0.0,3.8,9.6
2022,3,16,6.5,-0.5,3.0,0.0,0.0,0.0
2022,3,17,18.5,-0.5,9.0,0.0,0.0,0.0
2022,3,18,14.0,5.0,9.5,0.0,0.0,0.0
2022,3,19,9.0,5.0,7.0,9.6,0.0,9.6
2022,3,20,12.0,1.5,6.8,0.0,0.0,0.0
2022,3,21,13.5,-1.0,6.3,0.0,0.0,0.0
2022,3,22,8.0,-4.5,1.8,0.0,0.0,0.0
2022,3,23,5.5,0.5,3.0,18.8,0.0,18.8
2022,3,24,11.0,0.5,5.8,0.4,0.0,0.4
2022,3,25,6.0,2.0,4.0,0.0,0.0,0.0
2022,3,26,2.3333333333333335,-2.5,-0.10000000000000053,0.0,0.0,0.0
2022,3,27,-1.333333333333333,-7.0,-4.200000000000001,0.0,0.0,0.0
2022,3,28,-5.0,-11.5,-8.3,0.0,0.0,0.0
2022,3,29,2.5,-8.5,-3.0,0.0,0.0,0.0
2022,3,30,13.0,-6.0,3.5,2.6,1.0,5.0
2022,3,31,18.0,0.0,9.0,0.2,1.0,1.4
2022,4,1,3.0,0.0,1.5,1.0,0.0,1.0
